$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
4A3615,297,Romanian Police,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4AAA0E,SE-JPN,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA0F,SE-JPO,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA12,SE-JPR,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA13,SE-JPS,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA14,SE-JPT,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA15,SE-JPU,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA16,SE-JPV,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA18,SE-JPX,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4AAA19,SE-JPY,Swedish Police Authority,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82A1,EM-808,Turkish National Police,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
4B82A3,EM-7092,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82A4,EM-7093,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82A5,EM-7095,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82A6,EM-7100,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82A7,EM-7102,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82AA,EM-7116,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82AB,EM-7119,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82AC,EM-1595,Turkish National Police,Sikorsky S-70,H60,Pol,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
4B82AD,EM-7109,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82AE,EM-7117,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82AF,EM-001,Turkish National Police,Sikorsky S-92 A,S92,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
4B82B0,EM-002,Turkish National Police,Sikorsky S-92 A,S92,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
4B82B1,EM-003,Turkish National Police,Sikorsky S-92 A,S92,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
4B82BE,EM-7115,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82C4,EM-805,Turkish National Police,Cessna Citation XLS,C56X,Pol,Utility,Multi-Role,Twin Engine,Business Jet
4B82C5,EM-7111,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4B82CC,EM-1593,Turkish National Police,Sikorsky S-70,H60,Pol,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
4B82D4,OR-3192,Turkish Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4C1C37,YU-HBX,Serbian Police,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C1C40,YU-HCA,Serbian Police,Bell 212 AH1,B212,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
4C1C43,YU-HCD,Serbian Police,Bell 212 AH1,B212,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
4C1C44,YU-HCE,Serbian Police,Bell 212 AH1,B212,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
4C1C52,YU-HCS,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C1C59,YU-HCZ,Serbian Police,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C1C80,YU-HEA,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C1C82,YU-HEC,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C1CA5,YU-HFF,Serbian Police,Aerospatiale Gazelle SA31L,GAZL,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4C2044,YU-ICE,Serbian Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4C3083,YU-MED,Serbian Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4C328F,YU-MUP,Serbian Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4C4811,YU-SAR,Serbian Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4CA158,256,Garda Air Support Unit,Eurocopter EC135 T1,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4CA31A,272,Garda Air Support Unit,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
4D03F1,LX-FAB,Luxembourg Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
4D03FB,LX-PGA,Luxembourg Police,MD 900 Explorer,EXPL,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
501E10,9A-HBA,Croatian Police,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
501E17,9A-HBB,Croatian Police,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
501E36,9A-HRP,Croatian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
501E3A,9A-HPH,Croatian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
506E66,S5-HPD,Slovene Police,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
506E70,S5-HPI,Slovene Police,AgustaWestland AW.169,A169,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
6413B0,5N-MDA,Nigerian Police Air Wing,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
70C055,A4O-CV,Royal Oman Police Air Wing,CASA CN-235 100,CN35,Pol,Tactical Transport,Medium Lift,Twin Turboprop,Tactical Airlift
70C056,A4O-CU,Royal Oman Police Air Wing,CASA CN-235 100,CN35,Pol,Tactical Transport,Medium Lift,Twin Turboprop,Tactical Airlift
70C059,A4O-CN,Royal Oman Police Air Wing,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
70C098,A4O-CA,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C099,A4O-CB,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C09C,A4O-CD,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0A0,A4O-CF,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0B5,A4O-CG,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0B6,A4O-CY,Royal Oman Police Air Wing,Embraer Phenom 300,E55P,Pol,Utility,Multi-Role,Twin Engine,Business Jet
70C0B8,A4O-CH,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0BB,A4O-CI,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0BD,A4O-CJ,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
70C0BE,A4O-CL,Royal Oman Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
71D902,982,Korea National Police Agency,Mil Mi-17-2,MI8,Pol,Tactical Transport,Medium Lift,Rotorcraft,Helicopter - Transport
738E0F,4X-CXP,Israeli Police,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
738E17,4X-BMK,Israeli Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
738E18,4X-BML,Israeli Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
738E19,4X-BMM,Israeli Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
738E1A,4X-BMN,Israeli Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
738E1B,4X-BMO,Israeli Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
738E1C,4X-BMP,Israeli Police,Eurocopter EC145,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
7500DB,9M-PTA,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7500E2,9M-PTB,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7501D7,9M-PTC,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
75023D,9M-PHA,Malaysian Police Air Wing,AS355 Twin Squirrel,AS55,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
75023E,9M-PHB,Malaysian Police Air Wing,AS355 Twin Squirrel,AS55,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
7502C8,9M-PTD,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7502C9,9M-PTE,Malaysian Police Air Wing,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7503FE,9M-PMB,Malaysian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7503FF,9M-PMC,Malaysian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
750482,9M-PMA,Malaysian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
750490,9M-PMD,Malaysian Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7504C7,9M-PMF,Royal Malaysian Police Air Wing,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
783605,33005,Ningbo Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
783606,33006,Zhejiang Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C1563,VH-EID,Australian Federal Police,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7C1A9E,VH-FJK,New South Wales Police,Cessna 206H Stationair,C206,Pol,Utility,Light Lift,Single Engine,Utility
7C4CED,VH-PHB,New South Wales Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
7C4CF8,VH-PHM,New South Wales Police,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
7C4D02,VH-PHW,New South Wales Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
7C4D05,VH-PHZ,New South Wales Police,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C4D26,VH-PIW,New South Wales Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
7C4DF5,VH-PON,New South Wales Police,Eurocopter AS355 Twin Squirrel,AS55,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
7C4E47,VH-PQX,Queensland Police Service,Cessna 208B-EX Caravan,C208,Pol,Utility,Multi-Role,Single Engine,Utility
7C4E49,VH-PQZ,New South Wales Police,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C4E82,VH-PSK,Queensland Police Service,Beechcraft 1900D,B190,Pol,Utility,Multi-Role,Twin Turboprop,Regional Passenger
7C4E88,VH-PSQ,Queensland Police Service,Cessna 208 Caravan,C208,Pol,Utility,Multi-Role,Single Engine,Utility
7C4E8D,VH-PSV,Queensland Police Service,Cessna 208 Caravan,C208,Pol,Utility,Multi-Role,Single Engine,Utility
7C4E8F,VH-PSX,Queensland Police Service,BN Islander 2B-20,BN2P,Pol,Utility,STOL,Twin Engine,Utility
7C4E90,VH-PSY,Queensland Police Service,Cessna 208 Caravan,C208,Pol,Utility,Multi-Role,Single Engine,Utility
7C4EE8,VH-PVE,Victoria Police,B350 Super King Air,B350,Pol,Utility,Multi-Role,Twin Turboprop,Utility
7C4EF2,VH-PVO,Victoria Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C4EF4,VH-PVQ,Victoria Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C4EF5,VH-PVR,Victoria Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C6F67,VH-WAH,Western Australia Police Force,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
7C7180,VH-WPE,Western Australia Police Force,Pilatus PC-12 47,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
7C718C,VH-WPQ,Western Australia Police Force,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
7C7193,VH-WPX,Western Australia Police Force,Eurocopter AS365 Dauphin,AS65,Pol,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
7C7194,VH-WPY,Western Australia Police Force,Pilatus PC-12 47,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
7C79F9,VH-YDN,Northern Territory Police,Pilatus PC-12 45,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
7C79FC,VH-YDQ,Northern Territory Police,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
7C79FD,VH-YDR,Northern Territory Police,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
800187,KE-3605,Indian Security Police,Embraer Legacy 600,E35L,Pol,Utility,Long Range,Twin Engine,Business Jet
8403A7,JA010K,Wakayama Prefectural Police,Eurocopter EC135,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
840585,JA01GP,Japanese National Police Agency,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
84065D,JA01RP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
840901,JA02FP,Japanese National Police Agency,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
840961,JA02KP,Japanese National Police Agency,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
840D3D,JA03NP,Japanese National Police Agency,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
840DFD,JA03WP,Wakayama Prefectural Police,Eurocopter EC135,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
841059,JA04HP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
845C57,JA10PD,Japanese National Police Agency,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845D6F,JA110K,Japanese National Police Agency,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845D71,JA110M,Japanese National Police Agency,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845D73,JA110P,Japanese National Police Agency,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845D77,JA110T,Japanese National Police Agency,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845D7A,JA110W,Japanese National Police Agency,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
845EBD,JA11AP,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
845FC5,JA11MP,Metropolitan Police Aviation Unit,Eurocopter EC155 B1,EC55,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
846359,JA12MP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8465CB,JA139M,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8466ED,JA13MP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
846705,JA13NP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
846A81,JA14MP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
846DE5,JA15KP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
84BAC6,JA220E,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8510F6,JA310A,Tokyo Police,Eurocopter EC135 P2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
8516E9,JA32MP,Japanese National Police Agency,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
8521A5,JA35MP,Tokyo Police,AgustaWestland AW.109,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
852539,JA36MP,Tokyo Police,AgustaWestland AW.109,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
856B17,JA412X,Japanese National Police Agency,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8630D3,JA6651,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
863775,JA6813,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
863777,JA6815,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
863B2A,JA6922,Japanese National Police Agency,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
86D035,JA80GT,Japanese National Police Agency,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
872D2D,JA91CP,Japanese National Police Agency,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
873455,JA93CP,Japanese National Police Agency,MBB-Kawasaki BK 117,BK17,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
884001,27228,Royal Thai Police,Fokker F50,F50,Pol,Utility,Multi-Role,Twin Turboprop,Regional Passenger
884004,33742,Royal Thai Police,Dassault Falcon 2000S,F2TH,Pol,Utility,Long Range,Twin Engine,Business Jet
884005,3401,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
884006,3402,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
884007,3403,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
884008,3404,Royal Thai Police,AgustaWestland AW.189,A189,Pol,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
88400F,2218,Royal Thai Police,Bell 212,B212,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
884015,36964,Royal Thai Police,DHC-6 Twin Otter 400,DHC6,Pol,Utility,STOL,Twin Turboprop,Utility
884017,36980,Royal Thai Police,DHC-6 Twin Otter 400,DHC6,Pol,Utility,STOL,Twin Turboprop,Utility
8880A0,8981,Vietnam National Police,CASA C-212 Aviocar 400,C212,Pol,Tactical Transport,STOL,Twin Turboprop,Tactical Airlift
8880B2,8982,Vietnam National Police,CASA C-212 Aviocar 400,C212,Pol,Tactical Transport,STOL,Twin Turboprop,Tactical Airlift
8967D7,DU-325,Dubai Police,Bell 212 AH1,B212,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8967DB,DU-201,Dubai Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8967DC,DU-202,Dubai Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8A07BB,P-8001,Indonesian Police,Beechjet 400XP,BE40,Pol,Training,Basic Trainer,Jet,Trainer
8A4501,P-4501,Indonesian Police,CASA C-295 MP-100M,C295,Pol,Tactical Transport,Medium Lift,Twin Turboprop,Tactical Airlift
A00137,N1NJ,New Jersey State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A00196,N1SD,Pinellas County Sheriff,Airbus AS-350B2,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A00399,N10NT,Ontario Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A026A2,N109FB,Phoenix Police Dept,AgustaWestland AW.109E,A109,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A02B2D,N11PP,US Department of the Interior,Bell 412 EP,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A052F7,N12SP,New York State Police,Bell 430,B430,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A06006,N123NC,North Carolina Highway Patrol,Bell 206A,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0644D,N124TX,Texas Department of Public Safety,Eurocopter AS350 Squirrel B2,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A064FB,N1240W,Austin Police Dept,Eurocopter EC120B Colibri,EC20,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
A0967B,N137PD,Puerto Rico Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A09A32,N138PD,Puerto Rico Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A09DE9,N139PD,Puerto Rico Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0ACF4,N1423W,Maricopa County Sheriff,Cessna 206H,C206,Pol,Utility,Light Lift,Single Engine,Utility
A0D049,N1510L,Dallas Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0D6E8,N153SD,Jackson County Sheriff,OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0E760,N1576F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0ECE7,N159PD,Puerto Rico Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A0F47B,N1603M,San Antonio Police Dept,Aerospatiale AS-350 Ecureuil,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A0FABE,N162ST,Michigan State Police,C90 King Air,BE9L,Pol,Utility,Multi-Role,Twin Turboprop,Utility
A1058A,N165PD,Puerto Rico Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A110AF,N168PD,Puerto Rico Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A11E2D,N171PD,Suffolk County Police Dept,Eurocopter EC145 C-2,EC45,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A1299C,N174SC,Seminole County Sheriff's Office,Airbus Helicopters Squirrel AS.350 B3e (H125),AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A12D53,N175SC,Seminole County Sheriff's Office,Airbus Helicopters Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1441C,N1808,Gwinnett County Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A16DA1,N191TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A18E86,N2NJ,New Jersey State Police,Bell 206L Long Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A19346,N200NY,New York State Police,Beech C-12C Huron,BE20,Pol,Utility,Multi-Role,Twin Turboprop,Utility
A1A29E,N204TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1A990,N206NY,New York Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1BDCC,N211FX,Fairfax County Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A1C183,N212FX,Fairfax County Police,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A1D296,N2163J,Portland Police Bureau,Cessna 182 Skylane,C182,Pol,Utility,Light Lift,Single Engine,Utility
A1DA3B,N21844,Los Angeles Police Dept,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1DCB0,N219TX,Texas Department of Public Safety,Pilatus PC-12,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
A1DFFB,N22PP,United States Park Police,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A1E29F,N220SP,Kentucky State Police,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
